,artist_id,artists_name,track_id,song_name,album_name,album_type,release_date,popularity,danceability,energy,key,loudness,instrumentalness,liveness,acousticness,tempo,mode,valence,duration_ms,time_signatures
520,711MCceyCBcFnzjGY4Q7Un,AC/DC,4eutZb21bHZerJnxqW5lB0,Rocker,Dirty Deeds Done Dirt Cheap,album,1976-09-20,42,0.431,0.955,1,-4.09,0.703,0.14,0.2,118.051,1,0.481,171093,4
521,711MCceyCBcFnzjGY4Q7Un,AC/DC,5q7dkO4CQpC3INAvMx55wT,"T.N.T. - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009",Live at River Plate,album,2012-11-19,44,0.322,0.97,8,-4.654,5.97e-05,0.977,0.000956,130.349,1,0.284,237333,4
522,2ijmJLGSSMcUdHI7sfsJIB,AC/DC Tribute Band,0095tMLywTi164LWQuBjyk,Highway To Hell,The Best Of AC/DC,compilation,2010-07-20,20,0.697,0.716,2,-5.603,0.0,0.11,0.228,114.988,1,0.727,217051,4
523,711MCceyCBcFnzjGY4Q7Un,AC/DC,1OIYK9Ya6EgwJ4fMngrPcK,Highway to Hell,Iron Man 2,compilation,2010-04-29,52,0.575,0.915,6,-4.845,0.00248,0.123,0.0572,115.768,0,0.465,208920,4
524,711MCceyCBcFnzjGY4Q7Un,AC/DC,2308VPPaMh7Q3AX1Zap99A,Rock 'N' Roll Damnation,Powerage,album,1978-05-05,50,0.524,0.995,9,-2.676,0.147,0.0819,0.0327,133.596,1,0.323,217640,4
525,711MCceyCBcFnzjGY4Q7Un,AC/DC,2P884dqfjksDMSzUZksfrS,Hells Bells,Who Made Who,album,1986-05-24,47,0.392,0.887,4,-4.733,0.00821,0.141,0.00562,107.677,0,0.282,312893,4
526,711MCceyCBcFnzjGY4Q7Un,AC/DC,4f5V6rbtGt67AWtNGRS9vx,Thunderstruck - Live - 1991,Live,album,1992-10-27,38,0.255,0.973,4,-5.579,0.0388,0.728,0.000774,135.116,1,0.0671,395227,4
527,711MCceyCBcFnzjGY4Q7Un,AC/DC,4Kqmo5fHocP1zyjBdppjkJ,Dirty Deeds Done Dirt Cheap - Original Australian Release,Backtracks,compilation,2009-11-10,28,0.641,0.917,11,-5.084,8.16e-06,0.164,0.212,135.227,0,0.387,250293,4
528,711MCceyCBcFnzjGY4Q7Un,AC/DC,7sZKoFbEu4mPuCMX5cxLSb,Beating Around the Bush,Highway to Hell,album,1979-07-27,45,0.476,0.889,1,-5.733,0.102,0.17,0.00102,115.754,0,0.493,235707,4
529,711MCceyCBcFnzjGY4Q7Un,AC/DC,5yx3jekDsFzX987CIHX2Yn,Spoilin' for a Fight,Black Ice,album,2008-10-20,43,0.578,0.823,9,-3.163,0.00254,0.0721,5.59e-05,123.429,1,0.387,197080,4
530,711MCceyCBcFnzjGY4Q7Un,AC/DC,7JLqofLzcpdjFHc6oRSBGf,"Back In Black - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009",Live at River Plate,album,2012-11-19,45,0.324,0.95,8,-4.553,1.28e-06,0.987,0.000593,92.703,1,0.511,255053,4
531,711MCceyCBcFnzjGY4Q7Un,AC/DC,726FgWV2ZRP5rkJ5MfGbSr,Thunderstruck - Live - 1991,Live (Collector's Edition),album,1992-10-27,36,0.252,0.975,4,-5.548,0.0658,0.747,0.00088,134.818,1,0.0709,395227,4
532,711MCceyCBcFnzjGY4Q7Un,AC/DC,1uhPCuhxeC9wEYl7smMByK,Systems Down,POWER UP,album,2020-11-13,42,0.649,0.849,9,-4.502,0.0852,0.0949,1.9e-05,116.009,1,0.864,192640,4
533,711MCceyCBcFnzjGY4Q7Un,AC/DC,0q3cKVAjGC0NqmkcEcQDy8,"Dirty Deeds Done Dirt Cheap - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009",Live at River Plate,album,2012-11-19,42,0.277,0.934,8,-4.788,1.92e-05,0.972,0.000979,140.06,1,0.416,298827,4
534,2ijmJLGSSMcUdHI7sfsJIB,AC/DC Tribute Band,33YsIW2og4p9E7uTmNGrqR,Let There Be Rock,The Best Of AC/DC,compilation,2010-07-20,12,0.441,0.797,11,-4.406,0.509,0.126,0.000368,181.96,0,0.314,372238,4
535,711MCceyCBcFnzjGY4Q7Un,AC/DC,1V6kRlJnTC4W319N0BvJag,If You Want Blood (You've Got It),Iron Man 2,compilation,2010-04-29,46,0.479,0.923,9,-4.034,0.137,0.43,0.0264,141.255,1,0.553,273840,4
536,711MCceyCBcFnzjGY4Q7Un,AC/DC,5Mu7WviNvT9yJeF79V1HS5,Highway to Hell - Live - 1991,Live,album,1992-10-27,35,0.491,0.982,2,-5.093,0.0575,0.968,0.00552,120.323,1,0.309,237200,4
537,711MCceyCBcFnzjGY4Q7Un,AC/DC,1nuPjx9gZH0aHZt8Q5Njx6,Code Red,POWER UP,album,2020-11-13,45,0.549,0.731,2,-5.617,1.28e-05,0.0655,0.000123,86.239,1,0.622,211147,4
538,711MCceyCBcFnzjGY4Q7Un,AC/DC,4OrKIUhgiIiOefxwmrVedV,Anything Goes,Black Ice,album,2008-10-20,41,0.605,0.9,2,-2.717,0.0271,0.0466,0.000522,120.895,1,0.467,202160,4
539,711MCceyCBcFnzjGY4Q7Un,AC/DC,6r9ruVF8mF1QTH1J2S89G3,Dirty Deeds Done Dirt Cheap - Live - 1991,Live (Collector's Edition),album,1992-10-27,30,0.484,0.982,9,-4.392,0.183,0.949,0.00115,140.354,1,0.456,302693,4
540,711MCceyCBcFnzjGY4Q7Un,AC/DC,6MWkewqqntx7y6AyOqEoXM,T.N.T. - Live - 1991,Live,album,1992-10-27,32,0.455,0.979,2,-4.727,0.00236,0.419,0.00222,128.301,1,0.49,227707,4
541,711MCceyCBcFnzjGY4Q7Un,AC/DC,1Eaqc5EdMMvFcI4Z1Wh4VG,T.N.T. - Live - 1991,Live (Collector's Edition),album,1992-10-27,29,0.445,0.977,2,-4.766,0.00306,0.417,0.00274,128.264,1,0.47,228160,4
542,711MCceyCBcFnzjGY4Q7Un,AC/DC,3C4D0HOQdvc4AWhMeW4fFt,"Shoot to Thrill - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009",Live at River Plate,album,2012-11-19,40,0.309,0.973,1,-5.045,7.64e-06,0.991,0.000698,139.89,1,0.222,355987,4
543,711MCceyCBcFnzjGY4Q7Un,AC/DC,6cSa4xkauqRSuZs7CrW3c4,"Highway to Hell - Live Tushino Airfield, Moscow, Sept. 28, 1991",Backtracks,compilation,2009-11-10,28,0.385,0.989,2,-5.455,0.00137,0.986,0.000232,127.573,1,0.194,238987,4
544,711MCceyCBcFnzjGY4Q7Un,AC/DC,4eoGQROWDgOs43F0WEYR8a,Whole Lotta Rosie - Live - 1991,Live,album,1992-10-27,33,0.35,0.984,7,-5.412,0.311,0.971,4.01e-05,98.673,1,0.263,269973,4
545,711MCceyCBcFnzjGY4Q7Un,AC/DC,2hzg8fX8NGSK4loyJbNLr1,"Rock N Roll Train - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009",Live at River Plate,album,2012-11-19,44,0.461,0.965,1,-5.087,2.17e-05,0.931,0.000379,125.742,1,0.432,281280,4
546,711MCceyCBcFnzjGY4Q7Un,AC/DC,5dvfYJR8yXaO9SHtqJWeL5,Back In Black - Live - 1991,Live,album,1992-10-27,37,0.471,0.984,9,-4.211,0.000739,0.95,0.000585,96.542,1,0.426,266533,4
547,711MCceyCBcFnzjGY4Q7Un,AC/DC,00xP5q2bUJ00LS6MrBSYvw,Stick Around,Backtracks,compilation,2009-11-10,26,0.65,0.584,2,-5.81,0.0325,0.0853,0.00896,119.27,1,0.696,278707,4
548,711MCceyCBcFnzjGY4Q7Un,AC/DC,4Pm55wDKHjx8JQtzUK0loE,Stormy May Day,Black Ice,album,2008-10-20,37,0.525,0.789,0,-4.05,0.000207,0.101,0.00026,95.319,1,0.222,190213,4
549,711MCceyCBcFnzjGY4Q7Un,AC/DC,1MfedNodDKkvTVkNkwIBSo,Back In Black - Live - 1991,Live (Collector's Edition),album,1992-10-27,34,0.46,0.984,9,-4.239,0.000697,0.937,0.000513,96.468,1,0.447,267373,4
550,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,4EWCNWgDS8707fNSZ1oaA5,Heartless,808s & Heartbreak,album,2008-11-24,81,0.79,0.647,10,-5.983,0.0,0.248,0.0515,87.999,0,0.654,211000,4
551,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,5TRPicyLGbAF2LGBFbHGvO,Flashing Lights,Graduation,album,2007-09-11,80,0.639,0.628,6,-7.578,0.0,0.386,0.0381,90.482,0,0.43,237507,4
552,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,3sNVsP50132BTNlImLx70i,Bound 2,Yeezus,album,2013-06-18,81,0.367,0.665,1,-2.821,0.0,0.113,0.145,148.913,1,0.31,229147,4
553,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,3DK6m7It6Pw857FcQftMds,Runaway,My Beautiful Dark Twisted Fantasy,album,2010-11-22,75,0.374,0.568,1,-3.825,0.00219,0.513,0.219,84.733,0,0.111,547733,4
554,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,19a3JfW8BQwqHWUMbcqSx8,Famous,The Life Of Pablo,album,2016-06-10,68,0.465,0.735,6,-3.715,0.0,0.0975,0.0711,173.935,1,0.409,196040,4
555,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,2gZUPNdnz5Y45eiGxpHGSc,POWER,My Beautiful Dark Twisted Fantasy,album,2010-11-22,74,0.542,0.914,0,-4.747,0.0,0.744,0.0161,153.993,0,0.576,292093,4
556,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,6Hfu9sc7jvv6coyy2LlzBF,Hurricane,Donda,album,2021-08-29,69,0.587,0.561,0,-6.569,0.0,0.109,0.0466,80.009,1,0.351,243187,4
557,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,3nAq2hCr1oWsIU54tS98pL,Waves,The Life Of Pablo,album,2016-06-10,68,0.557,0.586,10,-4.57,7.33e-06,0.339,0.0528,96.091,1,0.0681,181573,4
558,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,5SkRLpaGtvYPhw02vZhQQ9,All Falls Down,The College Dropout,album,2004-02-10,75,0.657,0.734,8,-4.832,0.0,0.139,0.149,91.03,0,0.434,223507,4
559,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,0j2T0R9dR9qdJYsB7ciXhf,Stronger,Graduation,album,2007-09-11,78,0.617,0.717,10,-7.858,0.0,0.408,0.00564,103.992,0,0.49,311867,4
560,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,4Li2WHPkuyCdtmokzW2007,Ni**as In Paris,Watch The Throne (Deluxe),album,2011-08-08,81,0.789,0.858,1,-5.542,0.0,0.349,0.127,140.022,1,0.775,219333,4
561,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,5g1vtHqi9uV7xtYeCcFOBx,Jesus Walks,The College Dropout,album,2004-02-10,66,0.637,0.834,3,-4.686,0.0,0.317,0.614,87.312,0,0.715,193733,4
562,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,4iz9lGMjU1lXS51oPmUmTe,Homecoming,Graduation,album,2007-09-11,76,0.667,0.747,1,-7.059,0.0,0.115,0.337,86.917,1,0.918,203493,4
563,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,23SZWX2IaDnxmhFsSLvkG2,Gorgeous,My Beautiful Dark Twisted Fantasy,album,2010-11-22,66,0.598,0.713,6,-3.625,0.000175,0.431,0.0207,91.964,0,0.118,357653,4
564,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,454Epa1vrCGFddHXKyC1kb,Water,JESUS IS KING,album,2019-10-25,51,0.505,0.281,2,-12.404,0.000254,0.163,0.57,82.338,1,0.283,168420,4
565,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,0m3Ze0cy8qBHSsV2exAfCw,Amazing,808s & Heartbreak,album,2008-11-24,60,0.588,0.554,8,-8.406,0.118,0.0619,0.216,146.133,1,0.496,238333,4
566,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,1eQBEelI2NCy7AUTerX0KS,Ultralight Beam,The Life Of Pablo,album,2016-06-10,65,0.592,0.403,0,-8.768,0.0,0.54,0.62,105.169,0,0.391,320680,4
567,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,7vgTNTaEz3CsBZ1N4YQalM,Ghost Town,ye,album,2018-06-01,73,0.573,0.545,7,-4.247,0.0,0.329,0.0969,83.378,0,0.297,271387,4
568,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,4ZPdLEztrlZqbJkgHNw54L,Good Life,Graduation,album,2007-09-11,70,0.439,0.808,1,-6.881,0.0,0.439,0.00305,82.962,1,0.487,207000,4
569,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,44I7sqKYCAa7bQdVywkShO,Hurricane,Hurricane,single,2021-08-27,61,0.477,0.566,0,-6.521,0.0,0.127,0.0344,78.293,1,0.361,238183,4
570,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,4UQMOPSUVJVicIQzjAcRRZ,Champion,Graduation,album,2007-09-11,67,0.693,0.504,6,-8.306,0.0,0.695,0.00299,102.139,1,0.723,167600,4
571,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,2dxjKgT0li4qBI3QwuN9Ih,Touch The Sky,Late Registration,album,2005-08-30,68,0.552,0.846,9,-4.912,0.0,0.309,0.0114,98.56,1,0.554,236600,1
572,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,4mmkhcEm1Ljy1U9nwtsxUo,Through The Wire,The College Dropout,album,2004-02-10,70,0.571,0.739,7,-6.11,5.21e-06,0.158,0.00865,83.089,1,0.66,221227,4
573,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,432hUIl3ISDeytYW5XBQ5h,Wolves,The Life Of Pablo,album,2016-06-10,64,0.395,0.392,1,-8.034,0.00173,0.134,0.219,155.856,1,0.103,301587,4
574,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,6LNoArVBBVZzUTUiAX2aKO,Off The Grid,Donda,album,2021-08-29,68,0.546,0.64,8,-5.582,0.0,0.137,0.0438,137.728,1,0.63,339250,4
575,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,4qikXelSRKvoCqFcHLB2H2,Mercy,Mercy,single,2012-01-01,68,0.563,0.496,6,-9.381,5.8e-05,0.173,0.0685,139.993,0,0.426,329320,4
576,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,6MXXY2eiWkpDCezVCc0cMH,Good Morning,Graduation,album,2007-09-11,68,0.48,0.631,7,-5.488,0.000105,0.149,0.0791,84.164,1,0.515,195093,4
577,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,0oPOuDmmkVp3h6puekhs6P,Use This Gospel,JESUS IS KING,album,2019-10-25,56,0.611,0.459,0,-3.926,0.0,0.126,0.614,148.28,0,0.177,213878,4
578,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,3F18I7LhWKxlf1PytSoTBH,Welcome To Heartbreak,808s & Heartbreak,album,2008-11-24,57,0.677,0.435,7,-11.024,0.721,0.111,0.0985,95.991,0,0.0729,262933,4
579,0NbfKEOTQCcwd6o7wSDOHI,The Game,6Ab81Bs9fcOwaTYuBsUUpI,Eazy,Eazy,single,2022-01-15,59,0.716,0.551,1,-6.987,0.0,0.197,0.167,82.393,1,0.305,234288,4
580,1cNDP5yjU5vjeR8qMf4grg,YNW Melly,6vWEAOUSxohKxhp0K1BsxL,Mixed Personalities (feat. Kanye West),We All Shine,album,2019-01-18,66,0.661,0.44,2,-9.104,0.0,0.128,0.457,149.937,1,0.352,230400,4
581,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,5CGS4UovzA7ftCJkLVXQju,I Love Kanye,The Life Of Pablo,album,2016-06-10,60,0.756,0.374,5,-7.966,0.0,0.217,0.594,80.326,1,0.966,44827,4
582,14CHVeJGrR5xgUGQFV5BVM,Fivio Foreign,4huBDGP4I3S0pYI0EaRN1c,City of Gods,City of Gods,single,2022-02-11,63,0.474,0.801,8,-5.978,0.0,0.322,0.102,147.356,0,0.497,256000,4
583,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,6yIjtVtnOBeC8SwdVHzAuF,Heard 'Em Say,Late Registration,album,2005-08-30,60,0.744,0.696,7,-8.313,0.0454,0.128,0.0535,95.07,0,0.563,203733,4
584,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,2RRFTLIglxHgAYQzsSLI4Y,Coldest Winter,808s & Heartbreak,album,2008-11-24,53,0.761,0.516,0,-10.229,3.21e-06,0.265,0.171,133.999,1,0.562,164333,4
585,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,65rRB2mspD309xE6YimZTl,Clique,Kanye West Presents Good Music Cruel Summer,compilation,2012-01-01,62,0.66,0.539,9,-5.947,0.0,0.222,0.0534,109.318,0,0.307,293613,5
586,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,39JRmdKFka1Oe09FoOCPI4,Selah,JESUS IS KING,album,2019-10-25,56,0.482,0.618,9,-5.673,0.000859,0.32,0.647,90.076,0,0.146,164620,3
587,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,68RhNM8ehkarnEKnCkqlsp,24,Donda,album,2021-08-29,57,0.386,0.534,5,-6.086,0.0,0.351,0.129,110.057,0,0.343,197898,4
588,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,7iOhWWYjhhQiXzF4o4HhXN,Last Call,The College Dropout,album,2004-02-10,54,0.473,0.727,8,-6.843,0.0,0.316,0.577,83.212,1,0.854,760973,4
589,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,0JuSGEldfovcc8IS9va1wa,Believe What I Say,Donda,album,2021-08-29,62,0.595,0.656,7,-7.868,0.0,0.47,0.148,99.811,1,0.416,242400,4
590,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,0IW0qaeyxL5Et4UG2MrJKB,We Don't Care,The College Dropout,album,2004-02-10,60,0.595,0.754,11,-5.827,0.0,0.247,0.0142,83.155,0,0.647,239880,4
591,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,0w2piYWj1F2bzUftzGJgK9,Paranoid,808s & Heartbreak,album,2008-11-24,59,0.587,0.611,6,-7.408,9.83e-05,0.0765,0.114,114.991,1,0.464,277907,4
592,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,3uYDO9dPLTVrgfwg7EYXSf,Lift Yourself,Lift Yourself,single,2018-04-29,54,0.877,0.435,0,-8.131,1.88e-06,0.115,0.0108,98.008,1,0.589,147905,4
593,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,45N9i9QraLWD6GW7xBqxnx,Remote Control,Donda,album,2021-08-29,56,0.792,0.548,4,-7.079,7.26e-05,0.167,0.0784,110.105,1,0.197,198614,4
594,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,1gqkRc9WtOpnGIqxf2Hvzr,On Sight,Yeezus,album,2013-06-18,63,0.605,0.469,9,-3.182,0.0,0.28,0.487,101.601,0,0.515,156480,4
595,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,3JWiDGQX2eTlFvKj3Yssj3,Closed On Sunday,JESUS IS KING,album,2019-10-25,59,0.799,0.291,11,-7.353,0.000641,0.139,0.873,97.984,0,0.406,151873,4
596,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,6d8HN8MqqbqrEUI2bvx0aG,Jail,Donda,album,2021-08-29,61,0.458,0.571,4,-6.739,0.000305,0.0846,0.535,110.013,1,0.586,297000,4
597,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,02LAK7qT1wya0klSeNO96f,RoboCop,808s & Heartbreak,album,2008-11-24,51,0.698,0.447,5,-8.04,0.00564,0.405,0.157,133.776,0,0.407,274360,4
598,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,5VzeI5JM2y9t21JwrWAnkH,Addiction,Late Registration,album,2005-08-30,53,0.504,0.756,1,-8.318,0.0,0.252,0.184,115.264,0,0.55,267067,4
599,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,4lS5zzdpzIGvgXtw9tVRW9,Flashing Lights,Graduation,album,2007-09-11,56,0.643,0.623,6,-7.605,0.0,0.405,0.0316,90.486,0,0.436,237440,4
600,00FQb4jTyendYWaN8pK0wa,Lana Del Rey,0vfPEfQk0ZCHExTZ007Ryr,Guns And Roses,Ultraviolence (Deluxe),album,2014-01-01,56,0.533,0.666,8,-8.957,0.00862,0.115,0.3,108.928,0,0.343,270640,4
601,3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,7snQQk1zcKl8gZ92AnueZW,Sweet Child O' Mine,Appetite For Destruction,album,1987-07-21,72,0.446,0.952,6,-5.321,0.0857,0.112,0.0901,125.303,1,0.624,356067,4
602,3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,3YRCqOhFifThpSRFJ1VWFM,November Rain,Use Your Illusion I,album,1991-09-17,76,0.294,0.641,11,-9.316,0.22,0.112,0.0163,79.759,1,0.226,536067,4
603,3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,2N2yrmodOnVF10mKvItC9P,Don't Cry (Original),Use Your Illusion I,album,1991-09-17,75,0.456,0.59,11,-8.638,0.00379,0.104,0.00182,124.635,1,0.243,283733,4
604,3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,6eN1f9KNmiWEhpE2RhQqB5,Paradise City,Appetite For Destruction,album,1987-07-21,68,0.268,0.98,11,-5.958,0.00709,0.182,0.0192,100.315,1,0.395,405600,4
605,3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,4JiEyzf0Md7KEFFGWDDdCr,Knockin' On Heaven's Door,Use Your Illusion II,album,1991-09-18,75,0.496,0.739,6,-7.193,0.00444,0.106,0.0211,132.41,1,0.378,336000,4
606,3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,0G21yYKMZoHa30cYVi1iA8,Welcome To The Jungle,Appetite For Destruction,album,1987-07-21,70,0.453,0.987,8,-4.485,0.283,0.268,0.0195,123.544,1,0.316,273480,4
607,3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,6i4Qi1mJxXjqNIL9HfJhRs,Civil War,Use Your Illusion II,album,1991-09-18,65,0.336,0.787,10,-8.803,0.0648,0.32,0.0793,140.003,0,0.383,462093,4
608,3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,7q4Miqc5itaPtd20K2gH4N,ABSUЯD,ABSUЯD,single,2021-08-06,44,0.262,0.944,11,-3.412,0.00051,0.0756,3.43e-05,141.821,1,0.329,203138,4
609,3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,1Pvmzboyxwp1rOVYqwKIgU,Hard Skool,Hard Skool,single,2021-09-24,53,0.364,0.974,11,-1.797,0.0899,0.176,7.11e-05,166.053,1,0.525,221893,4
610,3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,1OEoNpiyqBghuEUaT6Je6U,Patience,Appetite For Destruction (Super Deluxe Edition),album,1987-07-21,67,0.457,0.297,6,-12.511,0.000107,0.109,0.686,120.021,1,0.333,354880,4
611,3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,3s03nrUInN3NAVjQtmnS0O,Estranged,Use Your Illusion II,album,1991-09-18,61,0.359,0.762,11,-8.323,0.281,0.368,0.0105,89.259,1,0.167,563893,4
612,3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,11VGhd5i7deLL0YB0ayicY,Yesterdays,Use Your Illusion II,album,1991-09-18,58,0.363,0.849,6,-7.744,0.00517,0.306,0.0666,170.627,1,0.429,196227,4
613,3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,3q9npStSssk7sZWotiNQLK,November Rain - 2022 Version,Use Your Illusion I (Deluxe Edition),album,2022-11-11,56,0.252,0.797,11,-3.877,0.424,0.344,0.00458,77.972,1,0.199,535733,4
614,4pADjHPWyrlAF0FA7joK2H,Jay Sean,3xqawWqbJOFhmQewDi2J15,Guns N Roses,Neon,album,2010-01-01,28,0.539,0.701,8,-6.012,0.0,0.163,0.0507,90.97,1,0.286,213813,4
615,3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,0dlTGl67UFWcKupzkxZYOn,You Could Be Mine,Use Your Illusion II,album,1991-09-18,67,0.35,0.985,10,-5.676,0.551,0.36,0.00876,151.007,0,0.323,343640,4
616,0X3nsc84A9qlFilmlWNwQb,Scorey,0LwZjpeiM0f28VpFvqOSYQ,Guns And Roses,Help Is On The Way,album,2022-12-09,43,0.719,0.648,4,-7.76,0.0,0.0724,0.109,77.006,0,0.731,174545,4
617,3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,4InpYF6IH5bhuHwG0R0faj,Sympathy For The Devil,Greatest Hits,compilation,2020-08-28,52,0.31,0.945,8,-6.713,0.0074,0.211,0.0173,108.437,1,0.242,455560,4
618,3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,7CBFRsUz1pz1cS12soVhih,Nightrain,Appetite For Destruction,album,1987-07-21,54,0.394,0.995,1,-4.946,0.00459,0.263,0.13,148.196,1,0.199,268213,4
619,3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,2uKcU4FPX5eOjmd6RWb9OF,Patience,G N' R Lies,album,1988-11-29,45,0.458,0.265,6,-14.452,0.000254,0.192,0.723,120.411,1,0.352,354400,4
620,4aN7T7NNFFMRJgVbRPne8q,Bohnes,5ZRG567Xw00Gp6ML8y1Ng6,Guns and Roses,206: Act I,album,2018-03-30,32,0.754,0.663,9,-5.661,0.0,0.136,0.0493,109.981,0,0.342,216525,4
621,4aN7T7NNFFMRJgVbRPne8q,Bohnes,5z3X25qhUkQYqeOyDQtibq,Guns and Roses,Guns and Roses - Single,single,2015-11-20,20,0.726,0.722,9,-4.982,0.0,0.117,0.0553,109.97,0,0.356,214926,4
622,3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,58MgzMT2XiAGTdSiz2i7CT,November Rain,Greatest Hits,compilation,2020-08-28,42,0.243,0.662,11,-8.305,0.317,0.105,0.0184,83.904,1,0.216,536960,4
623,6K0LeUWrVjVo9nrmlQ9cDe,Katakombe,2oFkWn2h0w139to3zv740y,Guns and Roses,Boja zvuka,single,2022-05-09,22,0.826,0.378,9,-9.485,0.822,0.0898,0.0771,89.023,0,0.509,104490,4
624,3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,58YL9Jo1T0wyijCOZWRmyL,It's So Easy,Appetite For Destruction,album,1987-07-21,50,0.387,0.989,8,-6.182,1.12e-05,0.126,0.0207,150.763,1,0.216,202693,4
625,3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,4vtXsXvSYaTfKQ0dJXbJGu,Dust N' Bones,Use Your Illusion I,album,1991-09-17,51,0.445,0.922,8,-6.665,0.00244,0.181,0.0189,129.502,1,0.449,298160,4
626,5tNaX5sMEp8f7kzBcGHacw,Yasmeen,0kjKIbNSRNkDGPUiA4QvIF,Guns & Roses,Guns & Roses,single,2020-12-17,10,0.468,0.395,4,-5.486,0.0,0.105,0.754,174.339,1,0.424,207185,3
627,3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,5rGmkQ5cXbDrFPW8CefvFq,Garden Of Eden,Use Your Illusion I,album,1991-09-17,43,0.462,0.998,6,-5.645,0.77,0.651,0.15,106.998,1,0.17,160800,4
628,3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,7KwYyFqMbQ6Kp2NDGxa5jv,Yesterdays,Greatest Hits,compilation,2020-08-28,32,0.359,0.874,6,-6.713,0.00531,0.279,0.052,171.852,1,0.438,194493,4
629,45yx3InOmVwCaNOV36lECq,Zone6Zakk,1NLZThxM4rtJ30UURhU5T6,GUNZ & ROSES (Intro),Not Done Yet,album,2022-09-30,11,0.685,0.519,2,-9.157,0.000253,0.112,0.00246,147.024,1,0.241,130664,4
